117930 25433
725 2666 14.2731
725 2678 10.2462
725 2695 10.2111
725 2876 11.27
725 2888 13.2394
725 2889 10.1903
725 2897 10.2135
725 2898 10.1836
725 2899 10.2406
725 2957 10.2316
725 2958 10.2063
725 2959 11.2043
725 3096 12.2794
725 3883 12.2524
725 9383 11.3014
725 10335 10.2735
725 12904 10.3026
789 949 10.268
789 952 13.2683
789 1051 12.2552
789 1136 22.2261
789 1443 15.2547
789 1560 14.299
789 1633 12.2731
789 1803 17.2586
789 1906 13.2764
789 1915 11.2451
789 2355 13.2372
789 2526 16.2496
789 2551 21.2523
789 2554 21.1727
789 2564 13.2517
789 2576 10.2754
789 2585 10.264
789 2589 21.1977
789 2604 21.2177
789 2607 10.2292
789 2608 10.2539
789 2619 12.2173
789 2644 10.2356
789 2648 13.2454
789 2654 32.2142
789 2666 25.216
789 2678 14.2031
789 2679 11.1692
789 2681 13.2989
789 2688 11.1678
789 2689 13.1802
789 2691 15.1839
789 2692 13.1764
789 2695 18.1809
789 2702 10.2618
789 2723 15.2242
789 2742 11.188
789 2751 15.1875
789 2753 13.2088
789 2761 10.2683
789 2762 20.1876
789 2876 19.2209
789 2888 22.2061
789 2889 17.1701
789 2893 12.1692
789 2897 15.1873
789 2898 17.167
789 2899 17.2028
789 2900 12.2154
789 2909 14.1747
789 2911 18.2339
789 2922 10.1643
789 2923 11.2084
789 2927 16.165
789 2945 10.1514
789 2946 14.1637
789 2948 12.1654
789 2956 10.147
789 2957 14.1982
789 2958 21.182
789 2959 14.1718
789 2960 13.1976
789 2962 14.1765
789 2965 15.2021
789 3092 10.2489
789 3096 21.233
789 3109 12.2798
789 3111 11.262
789 3163 19.2729
789 3188 12.2679
789 3193 13.2417
789 3278 10.2516
789 3290 10.2346
789 3342 12.2064
789 3364 11.1875
789 3641 11.2039
789 3645 10.1768
789 3653 11.1721
789 3682 10.2065
789 3688 15.2102
789 3883 19.2141
789 4024 14.2543
789 4245 11.1614
789 4315 11.2024
789 4342 10.2313
789 4536 10.2407
789 4640 10.2322
789 4650 20.2767
789 4651 11.1654
789 4782 11.218
789 5150 14.2132
789 5272 11.1794
789 5279 11.2112
789 5733 11.2402
789 5860 11.2276
789 6011 10.2459
789 6096 11.2292
789 6278 11.2317
789 6571 12.202
789 6624 16.2733
789 6840 11.2459
789 6841 12.272
789 7132 12.1907
789 7136 10.2214
789 7153 11.2184
789 7270 10.21
789 7541 11.1862
789 7604 10.2084
789 8157 10.2497
789 8163 12.3076
789 8312 11.2392
789 8344 11.2412
789 8580 10.2677
789 8652 10.1993
789 8668 12.2172
789 8752 12.1852
789 8755 10.2466
789 8788 11.2055
789 8935 10.1933
789 8936 13.204
789 8950 12.1955
789 9168 11.1341
789 9188 13.2141
789 9383 12.2496
789 9424 10.2302
789 9440 13.2459
789 9544 11.2672
789 9745 12.2641
789 10095 11.2337
789 10239 10.2477
789 10241 12.282
789 10266 15.2173
789 10335 14.2281
789 10471 12.2676
789 10625 12.2618
789 10951 12.2333
789 11077 14.2205
789 11240 10.2787
789 11616 10.2537
789 11661 11.2449
789 11695 12.2267
789 11723 12.2986
789 11981 10.2195
789 12061 14.2282
789 12076 11.2727
789 12158 10.268
789 12186 10.1986
789 12412 11.2428
789 12760 14.1702
789 12850 14.1947
789 12904 18.2424
789 12948 15.2392
789 13606 15.2805
789 13829 12.2572
789 14281 10.2196
789 14353 11.2296
789 14594 11.2753
789 14614 11.2184
789 14749 11.2848
789 14784 11.2315
789 14895 11.253
789 14935 10.2576
789 15011 10.2657
789 15106 10.2294
789 15201 12.2579
789 15203 10.2614
789 15213 12.2692
789 15270 12.2791
789 15401 11.2722
789 15551 13.2639
789 15680 11.3127
789 15711 12.2683
789 16149 16.2204
789 16150 13.2177
789 16259 20.2435
789 16297 10.2616
789 16472 10.2632
789 16968 13.2469
789 17374 10.2383
789 18090 10.2615
789 18172 13.2294
789 18298 11.2688
789 19422 11.2171
789 20016 11.208
789 20980 11.2616
789 21654 11.2203
789 25245 10.2983
789 26407 13.2312
789 26612 10.2464
789 30471 12.2481
789 32682 10.202
824 12904 10.2601
946 25453 15.2963
948 25245 11.3584
949 1051 11.2826
949 1136 27.255
949 1443 17.2845
949 1560 11.3454
949 1721 15.2422
949 1803 18.2913
949 1906 17.3026
949 1929 10.2609
949 2206 14.3241
949 2265 11.2806
949 2526 13.2812
949 2551 29.2901
949 2554 17.1867
949 2555 15.2364
949 2564 23.2846
949 2565 14.3188
949 2572 13.2798
949 2576 11.3088
949 2583 15.2879
949 2585 14.2948
949 2589 15.2152
949 2604 23.2405
949 2608 14.287
949 2617 13.3078
949 2619 18.2374
949 2631 11.2289
949 2634 11.224
949 2641 12.2498
949 2644 15.2653
949 2648 14.2716
949 2654 36.2394
949 2657 14.3045
949 2666 36.2411
949 2673 10.2734
949 2681 13.3421
949 2687 10.2511
949 2688 11.1807
949 2689 13.1949
949 2691 14.1981
949 2692 15.1894
949 2695 16.1965
949 2699 11.3683
949 2702 19.301
949 2706 11.1859
949 2723 13.2426
949 2742 12.2054
949 2745 10.1581
949 2751 10.1993
949 2753 22.2316
949 2754 11.2714
949 2761 10.3019
949 2762 22.2049
949 2776 15.2944
949 2818 16.2808
949 2876 15.2434
949 2888 26.2285
949 2889 16.1833
949 2893 10.1802
949 2897 15.2045
949 2898 14.1776
949 2899 26.2274
949 2909 10.1868
949 2911 11.2555
949 2923 11.2286
949 2927 15.1769
949 2946 15.1764
949 2956 16.1519
949 2957 15.2213
949 2958 24.1977
949 2959 12.1817
949 2960 10.2152
949 2962 13.1935
949 2965 12.2233
949 3096 23.262
949 3109 17.3135
949 3111 11.2973
949 3163 10.3067
949 3188 18.3044
949 3193 16.2736
949 3217 13.2803
949 3278 13.2825
949 3342 15.2279
949 3364 14.196
949 3688 12.2223
949 3883 14.2366
949 3902 11.2788
949 4024 12.2844
949 4650 27.3069
949 5150 11.2351
949 5298 19.2762
949 5723 12.238
949 5860 12.2535
949 6096 10.2541
949 6624 14.3077
949 6998 13.2734
949 7136 23.2468
949 7153 12.2325
949 8163 10.3521
949 8344 14.2751
949 8651 10.211
949 8652 15.2211
949 8668 13.2438
949 8752 12.2007
949 8755 11.2742
949 8788 11.2345
949 8936 12.2241
949 8950 15.2177
949 8985 10.2045
949 9064 11.2495
949 9081 13.2656
949 9188 11.2418
949 9299 11.2903
949 9383 12.2787
949 9424 11.2524
949 9440 13.275
949 9525 11.2806
949 9745 20.3026
949 10044 10.3318
949 10241 10.3235
949 10266 11.232
949 10335 11.2521
949 10625 13.284
949 10955 10.3357
949 10972 10.3313
949 11077 13.2498
949 11086 11.3563
949 11351 10.2386
949 11616 14.2761
949 11723 16.3395
949 12061 12.2513
949 12076 10.3133
949 12158 21.3092
949 12211 12.2945
949 12760 15.1843
949 12850 18.2164
949 12904 28.2713
949 12948 16.2667
949 13175 13.2271
949 13606 15.3183
949 13829 11.284
949 13941 13.2493
949 13962 16.3071
949 13976 11.263
949 13997 16.2812
949 14024 19.2828
949 14110 10.2565
949 14193 14.2716
949 14248 11.2653
949 14281 13.2464
949 14323 12.2702
949 14353 11.2536
949 14373 16.2985
949 14588 13.3143
949 14594 10.3158
949 14749 11.3215
949 14784 10.2585
949 14785 14.2354
949 14786 10.2998
949 14895 17.2884
949 15186 11.2599
949 15201 15.2889
949 15203 10.3001
949 15213 15.3028
949 15270 12.3053
949 15551 19.2905
949 15680 11.3614
949 16149 15.2451
949 16150 10.2363
949 16259 19.2746
949 16344 13.255
949 16400 12.2512
949 16885 11.2915
949 16968 10.2721
949 17795 12.3516
949 17797 11.3455
949 17827 10.2458
949 17995 10.2562
949 18090 14.3025
949 18298 13.3003
949 18468 10.2638
949 20980 13.294
949 23186 10.3204
949 23420 10.2809
949 23431 10.2481
949 26377 12.2297
949 26400 10.2798
949 29873 11.2959
952 1051 13.2792
952 1136 22.2435
952 1443 11.2822
952 1560 11.3315
952 1721 11.2358
952 1906 10.3097
952 2526 12.2658
952 2551 21.2751
952 2554 15.1756
952 2589 15.2006
952 2604 12.2215
952 2619 10.2234
952 2654 24.2264
952 2666 18.2245
952 2678 10.2108
952 2681 10.3315
952 2691 11.1874
952 2692 11.1761
952 2695 12.1821
952 2702 10.2841
952 2723 13.2336
952 2753 12.2222
952 2762 15.194
952 2876 15.2335
952 2888 21.2169
952 2889 12.1712
952 2897 13.1917
952 2898 12.1672
952 2899 13.2145
952 2910 10.2011
952 2911 12.2489
952 2923 12.2263
952 2927 12.165
952 2946 12.163
952 2957 11.2057
952 2958 18.1849
952 2962 10.1791
952 2965 12.2058
952 3096 14.2488
952 3109 11.3121
952 3163 14.3043
952 3188 10.2893
952 3193 12.2605
952 3342 11.2112
952 3364 10.1864
952 3688 12.2185
952 3883 14.2224
952 4024 11.2798
952 4650 15.3124
952 6011 10.2618
952 6096 10.2515
952 6571 10.2129
952 6624 11.2991
952 7153 10.2303
952 8752 11.192
952 8755 14.2729
952 8936 10.2115
952 9544 11.2998
952 9745 15.2888
952 10241 10.3159
952 10471 10.3012
952 10625 10.2851
952 11077 10.2362
952 11723 11.339
952 12061 10.2446
952 12904 17.263
952 12948 14.2549
952 13606 10.309
952 13829 10.28
952 14281 11.2277
952 14749 10.3234
952 15213 11.2918
952 15270 13.3143
952 15551 10.2782
952 16150 10.2263
952 16255 10.2794
952 16259 16.2655
952 16400 11.237
952 17995 10.2494
952 18169 10.2672
952 18172 11.2471
952 19816 11.2527
952 25245 12.3397
952 26407 13.2539
990 1136 12.2366
990 2551 10.2572
990 2654 12.2162
990 2888 11.2067
990 12904 13.2488
1023 2654 11.2013
1023 2958 10.2036
1023 12904 10.1777
1023 16259 10.1921
1051 1136 20.2382
1051 1443 11.2691
1051 1721 12.2242
1051 1803 14.2747
1051 1906 11.2884
1051 2526 12.2715
1051 2551 19.2702
1051 2554 10.1806
1051 2589 12.2099
1051 2644 10.2597
1051 2654 26.2266
1051 2666 15.2345
1051 2673 10.2566
1051 2688 10.1759
1051 2691 11.1922
1051 2692 10.182
1051 2695 13.191
1051 2762 11.1942
1051 2776 11.2794
1051 2876 15.2348
1051 2888 24.2157
1051 2889 14.1768
1051 2897 11.1957
1051 2898 12.1724
1051 2899 12.2138
1051 2910 11.1906
1051 2911 14.2482
1051 2923 10.2143
1051 2927 11.1718
1051 2946 11.1693
1051 2957 11.2093
1051 2958 18.1901
1051 2962 12.1838
1051 2965 11.2162
1051 3096 13.2472
1051 3109 13.2966
1051 3163 10.2903
1051 3188 11.2891
1051 3193 10.2566
1051 3342 10.2217
1051 3591 10.1884
1051 3688 14.2198
1051 3883 12.227
1051 4024 10.2698
1051 4650 20.2886
1051 7136 10.2372
1051 8752 10.1927
1051 8755 12.2581
1051 8933 10.2329
1051 8936 11.2177
1051 8945 10.2286
1051 8950 11.2125
1051 9544 15.2784
1051 9745 16.2835
1051 11616 10.2665
1051 11723 11.3166
1051 12061 11.2413
1051 12175 14.2546
1051 12904 23.259
1051 12948 16.2557
1051 14024 12.2681
1051 14248 10.2463
1051 14749 15.2998
1051 14935 12.2754
1051 15213 11.2888
1051 15270 11.2898
1051 16259 10.258
1051 16344 10.2518
1051 18169 10.2375
1051 18172 12.2384
1051 19816 10.2373
1051 25245 11.3154
1063 4650 13.2886
1063 12904 10.24
1136 1359 10.2428
1136 1406 14.227
1136 1418 10.2283
1136 1443 22.2378
1136 1537 13.2355
1136 1560 23.2815
1136 1633 17.2415
1136 1688 10.2736
1136 1721 28.2265
1136 1803 22.2494
1136 1906 17.2333
1136 1910 11.2173
1136 1915 18.2476
1136 1929 11.2602
1136 2206 21.2679
1136 2265 17.2521
1136 2355 13.2158
1136 2469 11.2257
1136 2526 24.2536
1136 2533 10.2273
1136 2551 50.258
1136 2554 35.1996
1136 2555 16.2416
1136 2564 26.2603
1136 2565 14.2734
1136 2569 10.2169
1136 2572 13.2525
1136 2576 15.2608
1136 2583 13.2552
1136 2585 15.2678
1136 2589 32.2187
1136 2604 33.2363
1136 2607 16.2485
1136 2608 20.2498
1136 2617 12.2804
1136 2619 24.2252
1136 2623 12.2531
1136 2625 10.2562
1136 2631 18.2189
1136 2634 17.2241
1136 2641 12.2469
1136 2644 18.2501
1136 2646 10.2769
1136 2648 18.2545
1136 2654 65.2266
1136 2657 11.2548
1136 2666 41.236
1136 2673 14.2316
1136 2678 28.2113
1136 2679 20.1878
1136 2681 19.2753
1136 2687 10.2468
1136 2688 28.1934
1136 2689 26.2048
1136 2691 32.2015
1136 2692 33.2031
1136 2695 40.204
1136 2702 29.2671
1136 2706 12.1881
1136 2720 12.2329
1136 2723 25.2226
1136 2742 21.222
1136 2745 13.171
1136 2748 14.1983
1136 2751 20.2056
1136 2753 31.2176
1136 2754 19.238
1136 2761 20.2429
1136 2762 42.2093
1136 2776 17.2517
1136 2807 13.2127
1136 2818 21.2551
1136 2876 26.2178
1136 2888 51.2192
1136 2889 33.1944
1136 2893 21.1849
1136 2895 15.1528
1136 2896 11.155
1136 2897 33.2098
1136 2898 33.1917
1136 2899 37.2232
1136 2900 14.2278
1136 2902 16.1797
1136 2905 16.2009
1136 2909 25.1921
1136 2910 20.1853
1136 2911 28.2236
1136 2922 21.1869
1136 2923 30.2014
1136 2927 34.1915
1136 2938 19.2003
1136 2945 24.1755
1136 2946 34.1956
1136 2948 19.1887
1136 2954 17.1887
1136 2955 11.159
1136 2956 25.1783
1136 2957 34.2221
1136 2958 46.2073
1136 2959 27.1919
1136 2960 29.2028
1136 2961 15.1877
1136 2962 33.2061
1136 2964 10.2521
1136 2965 24.2246
1136 3054 13.1985
1136 3092 16.2181
1136 3096 39.2463
1136 3105 11.2293
1136 3109 28.2482
1136 3111 18.2568
1136 3115 12.2459
1136 3163 23.245
1136 3187 12.2498
1136 3188 24.2667
1136 3191 11.2527
1136 3193 30.2527
1136 3251 13.1916
1136 3257 15.1685
1136 3278 12.2516
1136 3290 13.2355
1136 3291 12.2411
1136 3342 20.229
1136 3364 22.2056
1136 3398 10.2335
1136 3424 12.1853
1136 3432 11.2149
1136 3511 10.2893
1136 3545 10.2321
1136 3591 16.2213
1136 3641 16.2196
1136 3644 10.2571
1136 3645 13.1798
1136 3653 17.1779
1136 3682 15.217
1136 3688 22.2091
1136 3814 16.2762
1136 3883 30.2323
1136 3899 10.2406
1136 3902 10.2662
1136 3910 10.2381
1136 3936 11.2192
1136 3955 12.2544
1136 4024 22.2344
1136 4059 11.2449
1136 4315 11.17
1136 4357 11.2212
1136 4486 10.2491
1136 4524 13.2198
1136 4536 11.2072
1136 4640 10.2
1136 4650 34.2368
1136 4651 14.1967
1136 4782 11.2118
1136 4786 10.2307
1136 4990 10.1591
1136 5150 19.2241
1136 5262 12.1991
1136 5279 15.2047
1136 5298 19.2606
1136 5339 10.1565
1136 5415 14.2509
1136 5535 10.2029
1136 5550 11.2462
1136 5686 10.2305
1136 5723 10.2263
1136 5733 14.1987
1136 5860 19.233
1136 6011 13.2348
1136 6096 16.2205
1136 6117 12.2218
1136 6278 11.1981
1136 6460 12.2095
1136 6571 19.218
1136 6624 21.2578
1136 6840 10.2263
1136 6841 15.2607
1136 6942 21.2077
1136 6998 13.2652
1136 7050 10.2044
1136 7117 10.1661
1136 7132 10.2245
1136 7136 17.2341
1136 7153 16.2035
1136 7222 10.2606
1136 7541 15.204
1136 7608 13.273
1136 8157 10.2397
1136 8163 17.292
1136 8312 10.2333
1136 8344 19.2564
1136 8555 15.2295
1136 8651 17.2275
1136 8652 26.2239
1136 8668 21.2348
1136 8686 12.2502
1136 8707 10.2273
1136 8744 18.1864
1136 8752 25.1994
1136 8754 16.2117
1136 8755 25.2301
1136 8758 12.1869
1136 8760 18.1859
1136 8786 13.1603
1136 8788 23.2227
1136 8933 10.2218
1136 8935 14.2059
1136 8936 21.2112
1136 8945 12.2125
1136 8950 16.226
1136 8969 12.1542
1136 8980 13.1888
1136 8981 11.2006
1136 8982 10.1856
1136 8985 24.2125
1136 9040 11.2579
1136 9061 10.1799
1136 9064 14.2381
1136 9081 17.2528
1136 9158 14.231
1136 9168 11.1748
1136 9188 15.2498
1136 9198 10.1946
1136 9247 10.2406
1136 9252 19.2504
1136 9299 10.2437
1136 9383 25.2335
1136 9424 15.2313
1136 9440 18.2462
1136 9525 17.2524
1136 9544 16.2512
1136 9660 12.2217
1136 9692 12.1893
1136 9731 11.2214
1136 9745 33.2651
1136 9778 13.2052
1136 9937 12.1832
1136 10003 11.1943
1136 10044 13.2859
1136 10095 12.219
1136 10151 10.2312
1136 10185 14.2521
1136 10241 20.2629
1136 10266 21.2071
1136 10335 19.2406
1136 10382 12.218
1136 10465 10.2397
1136 10471 20.2283
1136 10503 10.2434
1136 10588 13.2421
1136 10625 20.2314
1136 10951 15.2281
1136 10972 18.2539
1136 11077 20.242
1136 11086 13.3013
1136 11240 13.2828
1136 11250 11.197
1136 11266 10.2614
1136 11351 19.2207
1136 11368 11.2469
1136 11393 14.2617
1136 11569 12.2489
1136 11570 10.2227
1136 11616 20.2347
1136 11661 12.246
1136 11695 11.1873
1136 11723 21.2612
1136 11796 10.2455
1136 11981 18.2212
1136 12053 11.2089
1136 12061 22.2286
1136 12076 11.2754
1136 12142 13.253
1136 12158 20.2848
1136 12175 14.2492
1136 12186 12.2081
1136 12201 10.199
1136 12211 18.2569
1136 12334 10.208
1136 12350 10.2264
1136 12360 10.2586
1136 12395 15.222
1136 12405 11.2051
1136 12412 15.2353
1136 12574 12.245
1136 12588 15.2183
1136 12730 14.2466
1136 12739 10.1736
1136 12744 12.2428
1136 12760 22.2008
1136 12830 10.2487
1136 12850 27.2196
1136 12904 44.2364
1136 12906 10.2253
1136 12908 10.1923
1136 12909 15.243
1136 12913 16.2102
1136 12917 12.2171
1136 12918 17.2493
1136 12948 27.241
1136 13006 10.1759
1136 13129 10.2267
1136 13130 11.2436
1136 13160 13.2958
1136 13172 10.2864
1136 13175 17.2201
1136 13606 25.2595
1136 13829 14.2363
1136 13922 12.1994
1136 13932 10.2124
1136 13941 13.2474
1136 13962 18.2645
1136 13976 14.2559
1136 13997 17.2573
1136 14024 29.2533
1136 14110 10.2191
1136 14193 17.2393
1136 14248 16.2239
1136 14276 12.1773
1136 14281 20.2393
1136 14353 15.2264
1136 14373 15.2726
1136 14406 11.1736
1136 14446 10.2473
1136 14513 10.2317
1136 14588 16.2736
1136 14594 12.2845
1136 14749 17.2499
1136 14752 10.264
1136 14782 11.2021
1136 14784 15.2392
1136 14785 21.2327
1136 14790 10.1839
1136 14881 10.254
1136 14895 20.2624
1136 14935 13.2333
1136 15011 10.2299
1136 15106 11.2149
1136 15107 11.2611
1136 15184 10.259
1136 15186 10.2397
1136 15201 21.2576
1136 15203 17.2515
1136 15213 29.2598
1136 15222 16.2472
1136 15255 10.1878
1136 15270 26.2323
1136 15299 14.2795
1136 15401 12.26
1136 15467 11.2135
1136 15551 20.2518
1136 15608 10.2434
1136 15652 13.2655
1136 15680 17.3009
1136 15691 10.2629
1136 15879 10.2435
1136 15903 13.2244
1136 15944 13.2329
1136 15988 11.2635
1136 16039 12.2637
1136 16149 20.2494
1136 16150 17.2236
1136 16164 13.2412
1136 16170 11.3022
1136 16255 21.2464
1136 16259 38.2393
1136 16297 15.2471
1136 16344 17.222
1136 16369 11.1841
1136 16378 10.2008
1136 16400 24.2378
1136 16422 10.2377
1136 16458 12.2397
1136 16472 15.2576
1136 16544 10.2119
1136 16606 11.2545
1136 16656 15.2186
1136 16738 14.2283
1136 16885 12.2693
1136 16968 16.2451
1136 17033 11.2231
1136 17289 13.2681
1136 17374 14.2434
1136 17381 11.2149
1136 17503 10.2605
1136 17596 13.2359
1136 17597 14.2019
1136 17600 11.206
1136 17610 13.2207
1136 17617 12.2614
1136 17644 11.216
1136 17653 13.2491
1136 17706 13.2327
1136 17747 10.1653
1136 17795 10.2883
1136 17797 10.2962
1136 17827 10.2198
1136 17884 10.198
1136 17995 20.2331
1136 18008 14.2769
1136 18090 23.2738
1136 18169 14.2039
1136 18172 16.2216
1136 18298 20.2486
1136 18387 11.2461
1136 18468 12.2459
1136 18692 11.276
1136 18887 14.2133
1136 19254 13.2674
1136 19322 12.2397
1136 19422 17.2243
1136 19444 13.2397
1136 19759 12.2405
1136 19816 14.197
1136 19899 11.2062
1136 20016 23.2011
1136 20918 13.2288
1136 20980 21.2576
1136 21455 10.2011
1136 21516 11.2507
1136 21654 17.2381
1136 22001 11.1832
1136 22095 10.1736
1136 22247 12.2615
1136 22872 10.2076
1136 23044 13.2543
1136 23186 14.2724
1136 23286 12.2697
1136 23373 15.2668
1136 23420 14.2484
1136 23431 18.2329
1136 23496 10.2421
1136 23705 14.2587
1136 23788 10.3054
1136 23841 11.2684
1136 24108 13.2389
1136 24119 16.2521
1136 24566 10.3
1136 24611 11.2292
1136 25091 10.1885
1136 25245 21.2592
1136 25453 10.2467
1136 25468 13.218
1136 25552 11.2231
1136 25577 10.2719
1136 26176 17.2363
1136 26377 13.2123
1136 26400 15.247
1136 26407 19.2203
1136 26483 13.2552
1136 26546 10.2344
1136 26552 10.2763
1136 26612 11.2236
1136 26950 13.2581
1136 27629 17.2094
1136 27661 11.2485
1136 28422 10.222
1136 28560 11.2727
1136 29873 17.2541
1136 30165 11.2073
1136 30471 16.2203
1136 31329 11.1942
1136 31641 12.2538
1136 31924 10.2228
1136 32207 14.1937
1136 32599 10.2691
1136 32682 11.1739
1136 33127 10.2211
1136 34010 10.2137
1136 35661 11.2234
1136 36492 10.1863
1136 39150 10.235
1136 39162 10.2397
1136 46429 10.2471
1136 47179 10.281
1136 47660 10.2626
1136 49006 12.2384
1136 50195 10.2127
1136 82778 12.2903
1201 2654 14.1947
1201 2888 11.1963
1201 2911 10.2033
1201 2927 10.1642
1201 12948 10.2023
1201 16259 10.2085
1214 2654 11.2224
1214 2888 10.2144
1214 2897 10.1971
1271 2551 10.3069
1271 2654 11.2552
1271 2762 10.2092
1276 2666 13.271
1276 12904 10.2721
1359 2551 13.2861
1359 2589 12.2074
1359 2654 15.2299
1359 2666 12.2411
1359 2723 10.254
1359 2762 11.1839
1359 2876 10.2497
1359 2888 10.2147
1359 2899 10.2104
1359 2958 12.1783
1359 3096 10.2553
1359 3188 11.3153
1359 4650 11.3293
1359 11723 10.3618
1359 12904 12.2818
1359 12948 11.2725
1359 16259 11.276
1373 2666 12.2479
1386 1443 10.2397
1386 2554 10.1833
1386 2654 11.2042
1386 2666 10.2206
1386 2695 12.1919
1386 2762 10.1847
1386 2888 13.1958
1386 2927 13.1825
1386 2958 13.1876
1386 2962 10.1738
1406 1721 10.2152
1406 1803 10.2585
1406 2551 12.2527
1406 2654 16.2125
1406 2702 14.2698
1406 2888 10.1975
1406 2923 13.1968
1406 2958 11.182
1406 3109 15.2791
1406 4650 14.2703
1406 10241 10.2974
1406 12904 17.2551
1406 15270 11.2711
1406 16259 14.2415
1406 25245 11.2929
1406 27629 11.2568
1418 1443 10.1952
1418 2551 12.2215
1418 2654 15.2025
1418 2897 10.1988
1418 2899 11.2049
1418 2958 11.1962
1418 3096 10.2265
1418 9745 10.221
1418 12904 10.1853
1443 1537 10.2788
1443 1560 12.3244
1443 1633 13.2841
1443 1721 16.2287
1443 1803 14.2732
1443 1906 14.2908
1443 2206 13.3114
1443 2265 10.2747
1443 2355 10.2372
1443 2526 12.27
1443 2551 24.2671
1443 2554 14.1852
1443 2564 12.2631
1443 2589 14.2037
1443 2604 14.2244
1443 2608 12.266
1443 2654 32.2227
1443 2666 18.2373
1443 2678 17.2149
1443 2681 11.3202
1443 2688 12.1752
1443 2689 12.1861
1443 2691 18.191
1443 2692 17.1715
1443 2695 20.1875
1443 2702 14.2806
1443 2723 11.2299
1443 2753 16.2173
1443 2754 14.2508
1443 2761 12.2901
1443 2762 21.1913
1443 2876 18.2303
